"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2023-12-12,491,0.00671055661696229,0.00325293681075467,0.0103145736154227,-0.00335126786741439,0.0170607169721931,0.9065,"NZ","SARSCOV2"
2023-12-13,492,0.00701302902850531,0.00366258098090277,0.0106449820787261,-0.00293949398651677,0.017613376871657,0.9185,"NZ","SARSCOV2"
2023-12-14,493,0.00716354453779466,0.00364393569481214,0.0108694233246658,-0.00313913611709034,0.0179996265093538,0.912,"NZ","SARSCOV2"
2023-12-15,494,0.00705474810702733,0.00344747854238669,0.0106815228512792,-0.00351730866805949,0.0178755396126404,0.904125,"NZ","SARSCOV2"
2023-12-16,495,0.00660540255057684,0.00299530471397902,0.0101393207847402,-0.00378657443645104,0.0172518086932336,0.891,"NZ","SARSCOV2"
2023-12-17,496,0.00581077812135833,0.00235901988320408,0.00923651244185508,-0.00410862826841969,0.0159656917758413,0.867,"NZ","SARSCOV2"
2023-12-18,497,0.00483014569039275,0.00136772089579951,0.00822660590455482,-0.00522889494948628,0.0148041762976719,0.822375,"NZ","SARSCOV2"
2023-12-19,498,0.00363022995884599,5.730384214786e-05,0.00715168355424878,-0.00682033843751576,0.0139892754971617,0.7525,"NZ","SARSCOV2"
2023-12-20,499,0.00248814419252996,-0.00118687876824908,0.00599272802307638,-0.00833588543169858,0.0130695459146854,0.673125,"NZ","SARSCOV2"
2023-12-21,500,0.00115185668262963,-0.00237870197354728,0.0046806494586088,-0.00937302349558243,0.0117660562620386,0.58725,"NZ","SARSCOV2"
2023-12-22,501,-0.000213258133121563,-0.00359343566020065,0.00327429216972186,-0.0105335171459048,0.010018378339109,0.484375,"NZ","SARSCOV2"
2023-12-23,502,-0.00158169415428122,-0.00502245731320305,0.00194241159183639,-0.01185165669399,0.00870313667740871,0.379,"NZ","SARSCOV2"
2023-12-24,503,-0.00291747287870359,-0.00652945153279816,0.000763923267936617,-0.0135212631367008,0.0078321192588258,0.2995,"NZ","SARSCOV2"
2023-12-25,504,-0.00413131842351389,-0.00796408164009244,-0.000380914357310136,-0.0149020207488242,0.0067448774281067,0.228375,"NZ","SARSCOV2"
2023-12-26,505,-0.00533752725660963,-0.00918530797340689,-0.00176221235799701,-0.0159623244690009,0.00528857509890245,0.16425,"NZ","SARSCOV2"
2023-12-27,506,-0.00657115661465779,-0.0102045196868893,-0.00308626553064539,-0.0167932429042861,0.00350946188101216,0.102375,"NZ","SARSCOV2"
2023-12-28,507,-0.00768228399274418,-0.0111842608569018,-0.0041678456676465,-0.0178829495603997,0.00229040285805579,0.066375,"NZ","SARSCOV2"
2023-12-29,508,-0.00865827813579534,-0.0122868433195261,-0.00498690501964494,-0.0192264489138646,0.00156026684379314,0.0495,"NZ","SARSCOV2"
2023-12-30,509,-0.00948902828779552,-0.0132292868029057,-0.00575403480816661,-0.0202772553460213,0.000950472510474083,0.03675,"NZ","SARSCOV2"
2023-12-31,510,-0.0102198686633552,-0.013833235581544,-0.00652400480336013,-0.0208097569722922,0.000127535974024077,0.026875,"NZ","SARSCOV2"
2024-01-01,511,-0.0107878235655297,-0.0142814980102409,-0.00719018905414159,-0.0209553744065132,-0.00065210401973775,0.01825,"NZ","SARSCOV2"
2024-01-02,512,-0.0112846542021194,-0.0147562359135794,-0.00773134301356693,-0.0214137841260373,-0.000871025637750257,0.017125,"NZ","SARSCOV2"
2024-01-03,513,-0.0117489270039135,-0.015356465216374,-0.00806134985376084,-0.0222933495389023,-0.00101056371419132,0.0175,"NZ","SARSCOV2"
2024-01-04,514,-0.0123540554964012,-0.016071550526454,-0.0086276848663065,-0.0231221576512351,-0.00124478968256854,0.0155,"NZ","SARSCOV2"
2024-01-05,515,-0.0130773858468389,-0.0167207580819008,-0.00938848794168756,-0.0238370487715562,-0.00204017271069464,0.01075,"NZ","SARSCOV2"
2024-01-06,516,-0.0138700334424806,-0.0173915163764622,-0.0102681156755122,-0.0242856588997312,-0.00327321542050795,0.0055,"NZ","SARSCOV2"
2024-01-07,517,-0.0147733414031435,-0.0182887835997401,-0.0112546194952791,-0.0253484130156548,-0.00415457222685057,0.003625,"NZ","SARSCOV2"
2024-01-08,518,-0.0156834506934767,-0.0193464880918517,-0.0120004015393969,-0.0269925610960509,-0.00458081060273043,0.003,"NZ","SARSCOV2"
2024-01-09,519,-0.0166575958633897,-0.0203608622015462,-0.0128992088693459,-0.0281772716846218,-0.00533185903242212,0.001625,"NZ","SARSCOV2"
2024-01-10,520,-0.0176096809957069,-0.0212923034331166,-0.0139304491951592,-0.0290109959578927,-0.00644518630924942,5e-04,"NZ","SARSCOV2"
2024-01-11,521,-0.0186470263193794,-0.0222278064135935,-0.0150033784828114,-0.0297520836036426,-0.00801635963667264,0,"NZ","SARSCOV2"
2024-01-12,522,-0.0196045981435711,-0.0232530238881516,-0.0158896782848732,-0.03057923499093,-0.00900169376988738,0,"NZ","SARSCOV2"
2024-01-13,523,-0.0203467277728904,-0.0242388348185476,-0.0164762375114481,-0.0316912217426951,-0.00921652516844755,0,"NZ","SARSCOV2"
2024-01-14,524,-0.0208436795228619,-0.024768420582611,-0.01689581373964,-0.0322186685994343,-0.00936411982964472,0,"NZ","SARSCOV2"
